time,vGS4,iGS4,tGS4,vGS1,tGS1,iGS1,tBat,vBat,vGS2,tGS2,iGS2,vGS3,tGS3,iGS3,iADCS,tODB,iRX,RSSI,iTX ,tPA,i1200,i3v3,v3v3,i5v,v5v,tSU
972265580,105,0,-22.1,35,-20.5,0,-2.9,8033,35,-31.7,0,35,-30.1,0,2,5.1,44,1384,0,13.1,0,0,0,0,0,0.0
972265595,176,0,-22.1,35,-20.5,0,-2.9,8033,35,-31.7,0,35,-30.1,0,2,5.1,45,1296,0,13.1,0,0,0,0,0,0.0
972265610,281,0,-22.1,35,-20.5,0,-2.9,8033,35,-31.7,0,70,-30.1,0,2,5.1,44,1280,0,13.1,0,0,0,0,0,0.0
972265625,563,0,-22.1,35,-20.5,0,-2.9,8033,35,-31.7,0,70,-30.1,0,2,3.5,45,1264,0,13.1,0,0,0,0,0,0.0
972265640,3594,2,-22.1,70,-20.5,0,-2.9,8033,35,-31.7,0,211,-30.1,0,2,3.5,45,1384,0,13.1,0,0,0,0,0,0.0
972271063,35,0,-22.1,35,-20.5,0,-4.5,8033,35,-31.7,0,35,-30.1,0,2,3.5,45,1224,0,11.5,0,0,0,0,0,0.0
972271093,105,0,-22.1,35,-20.5,0,-4.5,8033,35,-31.7,0,35,-30.1,0,2,3.5,45,1240,0,11.5,0,0,0,0,0,0.0
972271123,281,0,-23.7,35,-20.5,0,-4.5,8033,35,-31.7,0,105,-31.7,0,2,3.5,45,1336,0,11.5,0,0,0,0,0,0.0
972271138,493,0,-23.7,35,-22.1,0,-4.5,8033,35,-31.7,0,176,-31.7,0,2,3.5,44,1376,0,11.5,0,0,0,0,0,0.0
972271153,775,10,-23.7,35,-22.1,0,-4.5,8033,35,-33.3,0,246,-31.7,0,2,3.5,44,1264,0,11.5,0,0,0,0,0,0.0
972271169,8280,17,-23.7,35,-22.1,0,-4.5,8033,35,-33.3,0,8174,-31.7,4,2,3.5,45,1336,0,11.5,0,0,0,0,0,0.0
972271184,8632,347,-23.7,70,-22.1,0,-4.5,8245,35,-33.3,0,8456,-31.7,68,2,3.5,44,1304,0,11.5,0,0,0,0,0,0.0
972271199,8668,358,-22.1,70,-22.1,0,-4.5,8280,35,-33.3,0,8491,-31.7,57,2,3.5,45,1312,0,11.5,0,0,0,0,0,0.0
972271214,8632,334,-20.5,352,-22.1,0,-4.5,8280,35,-33.3,0,8456,-31.7,42,2,3.5,44,1264,0,11.5,0,0,0,0,0,0.0
972271229,8632,309,-18.9,880,-22.1,23,-4.5,8245,35,-33.3,0,8421,-31.7,27,2,3.5,45,1280,0,11.5,0,0,0,0,0,0.0
972271244,8597,285,-15.7,880,-22.1,23,-4.5,8245,70,-33.3,0,8386,-30.1,14,2,3.5,44,1344,0,11.5,0,0,0,0,0,0.0
972271259,8562,262,-14.1,1515,-22.1,0,-4.5,8209,70,-33.3,0,8315,-30.1,4,2,1.9,45,1312,0,11.5,0,0,0,0,0,0.0
972271289,8527,211,-12.5,8421,-22.1,10,-4.5,8209,211,-33.3,0,2431,-30.1,2,2,1.9,44,1192,0,9.9,0,0,0,0,0,0.0
972271320,8491,140,-10.9,8456,-22.1,61,-4.5,8209,1198,-33.3,0,1233,-31.7,2,2,1.9,44,1304,0,9.9,0,0,0,0,0,0.0
972271335,8491,91,-9.3,8491,-20.5,91,-4.5,8174,1832,-33.3,0,1127,-31.7,2,2,1.9,45,1328,0,9.9,0,0,0,0,0,0.0
972271350,8421,36,-9.3,8456,-20.5,113,-4.5,8174,3594,-33.3,0,810,-31.7,14,2,1.9,44,1312,0,9.9,0,0,0,0,0,0.0
972271365,8280,4,-9.3,8456,-18.9,123,-4.5,8139,6941,-33.3,0,422,-31.7,0,2,1.9,45,1280,0,9.9,0,0,0,0,0,0.0
972271380,7787,4,-10.9,8456,-18.9,119,-6.1,8174,8350,-33.3,27,352,-31.7,0,2,1.9,44,1192,0,9.9,0,0,0,0,0,0.0
972271395,7223,4,-10.9,8491,-17.3,104,-6.1,8174,8421,-33.3,96,211,-31.7,0,2,1.9,45,1184,0,9.9,0,0,0,0,0,0.0
972271410,6765,4,-12.5,8527,-15.7,85,-6.1,8209,8491,-33.3,166,281,-31.7,0,2,1.9,45,1200,0,9.9,0,0,0,0,0,0.0
972271425,6589,4,-12.5,8527,-15.7,72,-4.5,8245,8527,-33.3,226,281,-31.7,0,2,1.9,45,1192,0,9.9,0,0,0,0,0,0.0
972271441,6835,4,-14.1,8562,-15.7,70,-4.5,8280,8562,-31.7,275,493,-31.7,0,2,1.9,44,1240,0,9.9,0,0,0,0,0,0.0
972271456,7470,4,-14.1,8597,-14.1,83,-4.5,8315,8597,-30.1,313,775,-31.7,10,2,1.9,45,1256,0,9.9,0,0,0,0,0,0.0
972271471,8209,4,-15.7,8668,-14.1,110,-4.5,8350,8668,-28.5,343,810,-31.7,19,2,1.9,44,0,0,9.9,0,0,0,0,0,0.0
972271486,8527,4,-15.7,8703,-14.1,151,-4.5,8386,8703,-26.9,360,810,-31.7,19,2,1.9,45,1248,0,9.9,0,0,0,0,0,0.0
972276816,8562,192,-6.1,176,-22.1,0,-4.5,8245,458,-33.3,0,8456,-30.1,72,2,3.5,44,1232,0,9.9,0,0,0,0,0,0.0
972276831,8527,130,-6.1,246,-22.1,0,-4.5,8209,1233,-33.3,0,8421,-28.5,76,2,1.9,44,1224,0,9.9,0,0,0,0,0,0.0
972276846,8456,72,-6.1,493,-22.1,0,-4.5,8174,2607,-33.3,0,8386,-28.5,81,2,1.9,44,1176,0,9.9,0,0,0,0,0,0.0
972276861,8386,23,-6.1,1127,-22.1,0,-4.5,8139,4651,-33.3,0,8350,-28.5,78,2,1.9,45,1208,0,9.9,0,0,0,0,0,0.0
972276876,8033,4,-6.1,2924,-22.1,0,-4.5,8139,6906,-33.3,0,8315,-28.5,70,2,1.9,44,1256,0,9.9,0,0,0,0,0,0.0
972276892,7716,4,-7.7,7152,-22.1,0,-4.5,8104,8280,-33.3,12,8315,-26.9,51,2,1.9,45,1232,0,9.9,0,0,0,0,0,0.0
972276907,7822,4,-9.3,8280,-22.1,0,-4.5,8104,8315,-33.3,44,8315,-26.9,27,2,1.9,44,1224,0,9.9,0,0,0,0,0,0.0
972276922,8069,4,-9.3,8315,-22.1,2,-6.1,8104,8350,-33.3,81,8245,-26.9,4,2,1.9,45,1256,0,9.9,0,0,0,0,0,0.0
972276937,8245,4,-10.9,8350,-22.1,8,-6.1,8139,8386,-33.3,108,1691,-26.9,2,2,1.9,45,1264,0,9.9,0,0,0,0,0,0.0
972276952,8315,4,-12.5,8456,-22.1,46,-6.1,8174,8421,-31.7,132,880,-26.9,19,2,1.9,45,1224,0,9.9,0,0,0,0,0,0.0
972276967,8386,4,-12.5,8491,-22.1,96,-6.1,8209,8456,-31.7,151,810,-26.9,19,2,1.9,45,1184,0,9.9,0,0,0,0,0,0.0
972276982,8421,4,-14.1,8562,-20.5,142,-6.1,8245,8491,-30.1,172,599,-26.9,0,2,1.9,44,1216,0,9.9,0,0,0,0,0,0.0
972276998,8491,6,-14.1,8632,-20.5,183,-4.5,8315,8562,-30.1,198,176,-28.5,0,2,1.9,45,1232,0,9.9,0,0,0,0,0,0.0
972277013,8527,6,-15.7,8668,-18.9,211,-4.5,8350,8597,-28.5,232,140,-28.5,0,2,1.9,45,1216,0,9.9,0,0,0,0,0,0.0
972277028,8562,6,-15.7,8703,-17.3,224,-4.5,8386,8668,-26.9,270,176,-28.5,0,2,1.9,46,1224,0,9.9,0,0,0,0,0,0.0
972282554,8668,162,16.3,8562,-20.5,6,-2.9,8350,8421,-34.9,2,8632,-6.1,268,2,3.5,44,1224,0,9.9,0,0,0,0,0,0.0
972282569,8632,123,16.3,8562,-20.5,8,-2.9,8315,8456,-33.3,2,8597,-6.1,266,2,3.5,45,1256,0,9.9,0,0,0,0,0,0.0
972282584,8597,83,14.7,8527,-20.5,10,-2.9,8315,8456,-33.3,4,8597,-6.1,264,2,3.5,44,1248,0,9.9,0,0,0,0,0,0.0
972282599,8562,44,13.1,8527,-20.5,14,-2.9,8280,8456,-33.3,8,8562,-4.5,262,2,3.5,45,1360,0,9.9,0,0,0,0,0,0.0
972282615,8491,17,11.5,8527,-20.5,17,-4.5,8280,8421,-33.3,10,8562,-4.5,253,2,3.5,45,1368,0,9.9,0,0,0,0,0,0.0
972282630,8491,14,11.5,8527,-20.5,21,-2.9,8280,8456,-33.3,19,8562,-2.9,241,2,3.5,44,1312,0,9.9,0,0,0,0,0,0.0
972282645,8527,14,9.9,8527,-18.9,27,-4.5,8280,8491,-33.3,59,8562,-2.9,215,2,3.5,45,1184,0,9.9,0,0,0,0,0,0.0
972282660,8527,17,6.7,8562,-18.9,32,-4.5,8280,8527,-33.3,108,8562,-2.9,179,2,3.5,45,1232,0,9.9,0,0,0,0,0,0.0
972282675,8527,19,5.1,8562,-18.9,38,-4.5,8315,8562,-31.7,151,8562,-2.9,134,2,3.5,45,1224,0,9.9,0,0,0,0,0,0.0
972282690,8527,21,3.5,8562,-18.9,46,-4.5,8315,8562,-31.7,185,8527,-2.9,87,2,3.5,44,1320,0,9.9,0,0,0,0,0,0.0
972282705,8527,23,3.5,8562,-17.3,55,-4.5,8315,8562,-30.1,209,8491,-2.9,46,2,3.5,45,1224,0,9.9,0,0,0,0,0,0.0
972282720,8562,25,1.9,8562,-17.3,61,-2.9,8315,8562,-28.5,232,8491,-2.9,19,2,3.5,45,1240,0,9.9,0,0,0,0,0,0.0
972282736,8562,27,0.3,8597,-17.3,68,-2.9,8315,8597,-26.9,253,8456,-4.5,4,2,3.5,44,1096,0,9.9,0,0,0,0,0,0.0
972282751,8562,27,-1.3,8597,-15.7,68,-2.9,8315,8597,-25.3,277,6871,-6.1,2,2,3.5,46,1296,0,9.9,0,0,0,0,0,0.0
972282766,8597,27,-1.3,8632,-15.7,64,-2.9,8350,8632,-23.7,302,6906,-6.1,2,2,3.5,44,1176,0,9.9,0,0,0,0,0,0.0
972282781,8597,25,-2.9,8632,-15.7,57,-2.9,8350,8668,-22.1,328,8491,-7.7,4,2,3.5,45,1176,0,9.9,0,0,0,0,0,0.0
972342170,70,0,-14.1,70,-17.3,0,1.9,8069,70,-23.7,0,70,-20.5,0,2,9.9,45,1296,0,17.9,0,0,0,0,0,0.0
972342215,70,0,-15.7,70,-17.3,0,1.9,8069,70,-23.7,0,70,-22.1,0,2,9.9,44,1296,0,16.3,0,0,0,0,0,0.0
972342230,70,0,-15.7,70,-17.3,0,1.9,8069,70,-23.7,0,70,-22.1,0,2,9.9,45,0,0,16.3,0,0,0,0,0,0.0
972342245,70,0,-15.7,70,-17.3,0,1.9,8069,70,-23.7,0,70,-22.1,0,2,8.3,45,1272,0,16.3,0,0,0,0,0,0.0
972342260,70,0,-15.7,70,-17.3,0,0.3,8069,70,-25.3,0,70,-22.1,0,2,8.3,44,1248,0,16.3,0,0,0,0,0,0.0
972342275,70,0,-15.7,70,-17.3,0,0.3,8069,70,-25.3,0,70,-22.1,0,2,8.3,45,1200,0,16.3,0,0,0,0,0,0.0
972342290,70,0,-17.3,70,-17.3,0,0.3,8069,70,-25.3,0,70,-22.1,0,2,8.3,44,1264,0,16.3,0,0,0,0,0,0.0
972342305,70,0,-17.3,70,-17.3,0,0.3,8069,70,-25.3,0,70,-23.7,0,2,8.3,45,1280,0,16.3,0,0,0,0,0,0.0
972342321,70,0,-17.3,70,-17.3,0,0.3,8069,70,-25.3,0,35,-23.7,0,2,8.3,45,1240,0,16.3,0,0,0,0,0,0.0
972342336,35,0,-17.3,70,-17.3,0,0.3,8069,70,-25.3,0,70,-23.7,0,2,8.3,44,1232,0,16.3,0,0,0,0,0,0.0
972342351,70,0,-18.9,35,-17.3,0,0.3,8069,35,-25.3,0,35,-23.7,0,2,8.3,44,1272,0,16.3,0,0,0,0,0,0.0
972342366,35,0,-18.9,35,-17.3,0,0.3,8069,35,-25.3,0,35,-23.7,0,2,8.3,44,1344,0,16.3,0,0,0,0,0,0.0
972342381,35,0,-18.9,35,-17.3,0,0.3,8069,35,-25.3,0,35,-25.3,0,2,8.3,44,1256,0,16.3,0,0,0,0,0,0.0
972342396,35,0,-18.9,35,-17.3,0,0.3,8069,35,-25.3,0,35,-25.3,0,2,8.3,45,1328,0,16.3,0,0,0,0,0,0.0
972342411,35,0,-20.5,35,-17.3,0,0.3,8069,35,-25.3,0,35,-25.3,0,2,8.3,44,1336,0,14.7,0,0,0,0,0,0.0
972342426,35,0,-20.5,35,-17.3,0,0.3,8033,35,-25.3,0,35,-25.3,0,2,8.3,45,1272,0,16.3,0,0,0,0,0,0.0
972342441,35,0,-20.5,35,-17.3,0,0.3,8069,35,-25.3,0,35,-25.3,0,2,8.3,44,1408,0,14.7,0,0,0,0,0,0.0
972342456,35,0,-20.5,35,-17.3,0,0.3,8033,35,-26.9,0,35,-25.3,0,2,6.7,45,1352,0,14.7,0,0,0,0,0,0.0
972342471,35,0,-20.5,35,-17.3,0,-1.3,8033,35,-26.9,0,35,-26.9,0,2,6.7,44,0,0,14.7,0,0,0,0,0,0.0
972342487,35,0,-22.1,35,-17.3,0,-1.3,8033,35,-26.9,0,35,-26.9,0,2,6.7,45,0,0,14.7,0,0,0,0,0,0.0
972342502,35,0,-22.1,35,-17.3,0,-1.3,8033,35,-26.9,0,35,-26.9,0,2,6.7,44,1352,0,14.7,0,0,0,0,0,0.0
972342517,35,0,-22.1,35,-17.3,0,-1.3,8033,35,-26.9,0,35,-26.9,0,2,6.7,44,1312,0,14.7,0,0,0,0,0,0.0
972342532,35,0,-22.1,35,-17.3,0,-1.3,8033,35,-26.9,0,35,-26.9,0,2,6.7,45,1336,0,14.7,0,0,0,0,0,0.0
972342547,35,0,-22.1,35,-17.3,0,-1.3,8033,35,-26.9,0,35,-26.9,0,2,6.7,44,1368,0,14.7,0,0,0,0,0,0.0
972342592,35,0,-23.7,35,-17.3,0,-1.3,8033,35,-26.9,0,35,-28.5,0,2,6.7,45,1344,0,14.7,0,0,0,0,0,0.0
972347888,70,0,-20.5,70,-12.5,0,0.3,8069,70,-23.7,0,70,-25.3,0,2,8.3,45,1272,0,16.3,0,0,0,0,0,0.0
972347918,70,0,-20.5,70,-14.1,0,0.3,8069,70,-23.7,0,35,-25.3,0,2,8.3,44,1280,0,16.3,0,0,0,0,0,0.0
972347933,35,0,-20.5,35,-14.1,0,0.3,8069,70,-23.7,0,70,-25.3,0,2,8.3,44,1272,0,16.3,0,0,0,0,0,0.0
972347948,70,0,-20.5,70,-14.1,0,0.3,8069,70,-23.7,0,35,-25.3,0,2,8.3,44,1248,0,16.3,0,0,0,0,0,0.0
972347963,35,0,-22.1,70,-14.1,0,0.3,8033,70,-25.3,0,35,-26.9,0,2,8.3,45,1288,0,16.3,0,0,0,0,0,0.0
972347979,35,0,-22.1,70,-14.1,0,0.3,8069,35,-25.3,0,35,-26.9,0,2,8.3,44,1216,0,16.3,0,0,0,0,0,0.0
972348024,35,0,-22.1,35,-14.1,0,0.3,8033,35,-25.3,0,35,-26.9,0,2,8.3,45,1384,0,16.3,0,0,0,0,0,0.0
972348039,35,0,-22.1,35,-15.7,0,0.3,8033,35,-25.3,0,35,-26.9,0,2,8.3,44,1312,0,16.3,0,0,0,0,0,0.0
972348054,35,0,-22.1,35,-15.7,0,0.3,8033,35,-26.9,0,35,-26.9,0,2,6.7,44,0,0,16.3,0,0,0,0,0,0.0
972348069,35,0,-22.1,35,-15.7,0,-1.3,8033,35,-26.9,0,35,-26.9,0,2,6.7,45,1320,0,16.3,0,0,0,0,0,0.0
972348084,35,0,-22.1,35,-15.7,0,-1.3,8033,35,-26.9,0,35,-26.9,0,2,6.7,44,1320,0,14.7,0,0,0,0,0,0.0
972348099,35,0,-22.1,35,-15.7,0,-1.3,8033,35,-26.9,0,35,-28.5,0,2,6.7,45,1328,0,14.7,0,0,0,0,0,0.0
972348115,35,0,-22.1,35,-17.3,0,-1.3,8033,35,-26.9,0,35,-28.5,0,2,6.7,44,1296,0,14.7,0,0,0,0,0,0.0
972348131,35,0,-22.1,35,-17.3,0,-1.3,8033,35,-26.9,0,35,-28.5,0,2,6.7,45,1264,0,14.7,0,0,0,0,0,0.0
972348146,35,0,-22.1,35,-17.3,0,-1.3,8033,35,-26.9,0,35,-28.5,0,2,6.7,44,1264,0,14.7,0,0,0,0,0,0.0
972348161,35,0,-22.1,35,-17.3,0,-1.3,8033,35,-28.5,0,35,-28.5,0,2,6.7,45,1296,0,14.7,0,0,0,0,0,0.0
972348176,35,0,-22.1,35,-17.3,0,-1.3,8033,35,-28.5,0,35,-28.5,0,2,6.7,44,1416,0,14.7,0,0,0,0,0,0.0
972348222,35,0,-22.1,35,-18.9,0,-1.3,8033,35,-28.5,0,35,-28.5,0,2,6.7,44,1296,0,14.7,0,0,0,0,0,0.0
972348237,35,0,-22.1,35,-18.9,0,-1.3,8033,35,-28.5,0,35,-28.5,0,2,5.1,45,1392,0,14.7,0,0,0,0,0,0.0
972348267,35,0,-22.1,35,-18.9,0,-2.9,8033,35,-30.1,0,35,-30.1,0,2,5.1,45,1376,0,14.7,0,0,0,0,0,0.0
972348282,35,0,-22.1,35,-18.9,0,-2.9,8033,35,-30.1,0,35,-30.1,0,2,5.1,44,1392,0,14.7,0,0,0,0,0,0.0
972353670,35,0,-22.1,35,-18.9,0,-2.9,8069,35,-28.5,0,35,-28.5,0,2,5.1,45,1312,0,14.7,0,0,0,0,0,0.0
972353685,35,0,-22.1,35,-18.9,0,-2.9,8069,35,-30.1,0,35,-28.5,0,2,5.1,44,1328,0,13.1,0,0,0,0,0,0.0
972353700,35,0,-22.1,35,-18.9,0,-2.9,8069,35,-30.1,0,35,-28.5,0,2,5.1,44,1320,0,13.1,0,0,0,0,0,0.0
972353715,35,0,-22.1,35,-20.5,0,-2.9,8069,35,-30.1,0,35,-28.5,0,2,5.1,44,1312,0,13.1,0,0,0,0,0,0.0
972353730,35,0,-22.1,35,-20.5,0,-2.9,8069,35,-30.1,0,35,-28.5,0,2,5.1,44,1272,0,13.1,0,0,0,0,0,0.0
972353745,35,0,-22.1,35,-20.5,0,-2.9,8069,35,-30.1,0,35,-28.5,0,2,5.1,45,1384,0,13.1,0,0,0,0,0,0.0
972353760,35,0,-22.1,35,-20.5,0,-2.9,8069,35,-30.1,0,35,-30.1,0,2,5.1,44,0,0,13.1,0,0,0,0,0,0.0
972353775,35,0,-22.1,35,-20.5,0,-2.9,8069,35,-30.1,0,35,-30.1,0,2,5.1,44,1416,0,13.1,0,0,0,0,0,0.0
972353790,35,0,-22.1,35,-20.5,0,-2.9,8033,35,-31.7,0,35,-30.1,0,2,5.1,45,1328,0,13.1,0,0,0,0,0,0.0
972353805,35,0,-22.1,35,-20.5,0,-2.9,8069,35,-31.7,0,35,-30.1,0,2,5.1,44,1320,0,13.1,0,0,0,0,0,0.0
972353821,70,0,-22.1,35,-20.5,0,-2.9,8033,35,-31.7,0,35,-30.1,0,2,5.1,44,1376,0,13.1,0,0,0,0,0,0.0
972353836,105,0,-22.1,35,-22.1,0,-2.9,8033,35,-31.7,0,35,-30.1,0,2,5.1,45,1368,0,13.1,0,0,0,0,0,0.0
972353851,176,0,-22.1,35,-22.1,0,-2.9,8033,35,-31.7,0,35,-30.1,0,2,3.5,44,1352,0,13.1,0,0,0,0,0,0.0
972353926,8668,388,-23.7,70,-22.1,0,-4.5,8280,35,-31.7,0,8491,-31.7,68,2,3.5,46,1400,0,11.5,0,0,0,0,0,0.0
972353941,8738,467,-22.1,70,-22.1,0,-2.9,8350,35,-33.3,0,8562,-31.7,93,2,3.5,44,0,0,11.5,0,0,0,0,0,0.0
972353957,8773,456,-20.5,70,-22.1,0,-2.9,8350,70,-33.3,0,8597,-30.1,102,2,3.5,45,1272,0,11.5,0,0,0,0,0,0.0
972354002,8738,401,-10.9,70,-22.1,0,-2.9,8350,70,-33.3,0,8597,-28.5,96,2,3.5,45,1264,0,11.5,0,0,0,0,0,0.0
972354017,8738,377,-9.3,70,-22.1,0,-2.9,8350,70,-33.3,0,8562,-28.5,87,2,3.5,45,0,0,11.5,0,0,0,0,0,0.0
972354077,8597,251,-1.3,2995,-22.1,0,-2.9,8245,352,-33.3,0,8421,-26.9,25,2,3.5,45,1232,0,11.5,0,0,0,0,0,0.0
972359418,281,0,-23.7,176,-18.9,0,-2.9,8033,35,-31.7,0,35,-31.7,0,2,3.5,45,1312,0,13.1,0,0,0,0,0,0.0
972359433,8245,8,-25.3,8280,-18.9,8,-4.5,8033,105,-31.7,0,176,-31.7,0,2,3.5,45,1296,0,13.1,0,0,0,0,0,0.0
972359448,8350,21,-25.3,8421,-18.9,132,-4.5,8139,916,-31.7,10,387,-31.7,0,2,3.5,44,1304,0,11.5,0,0,0,0,0,0.0
972359463,2783,2,-25.3,8456,-18.9,168,-4.5,8139,2713,-31.7,0,211,-31.7,0,2,3.5,44,1328,0,11.5,0,0,0,0,0,0.0
972359478,880,23,-25.3,8491,-18.9,198,-4.5,8174,8315,-31.7,6,105,-31.7,0,2,3.5,45,1376,0,11.5,0,0,0,0,0,0.0
972359493,387,0,-25.3,8527,-17.3,221,-4.5,8209,8386,-31.7,44,35,-31.7,0,2,3.5,44,1320,0,11.5,0,0,0,0,0,0.0
972359509,352,0,-25.3,8562,-15.7,243,-4.5,8245,8456,-31.7,91,35,-31.7,0,2,3.5,45,1280,0,11.5,0,0,0,0,0,0.0
972359524,317,0,-25.3,8632,-14.1,262,-2.9,8280,8527,-31.7,136,35,-31.7,0,2,3.5,44,1360,0,11.5,0,0,0,0,0,0.0
972359539,317,0,-25.3,8668,-12.5,277,-2.9,8315,8562,-30.1,174,70,-31.7,0,2,3.5,45,1304,0,11.5,0,0,0,0,0,0.0
972359554,317,0,-26.9,8703,-10.9,294,-2.9,8350,8597,-30.1,209,70,-33.3,0,2,3.5,45,1248,0,11.5,0,0,0,0,0,0.0
972359569,281,0,-26.9,8738,-9.3,309,-2.9,8386,8668,-28.5,236,105,-33.3,0,2,3.5,45,1336,0,11.5,0,0,0,0,0,0.0
972359660,352,0,-26.9,8985,1.9,0,-2.9,8985,8985,-17.3,83,140,-33.3,0,4,3.5,46,1400,0,11.5,0,0,0,0,0,0.0
972359675,599,0,-26.9,8985,3.5,0,-2.9,8985,8985,-14.1,83,140,-33.3,0,4,3.5,47,1288,0,11.5,0,0,0,0,0,0.0
972365134,105,0,-25.3,8738,5.1,298,-1.3,8421,8668,-10.9,277,528,-31.7,0,2,3.5,46,1248,0,13.1,0,0,0,0,0,0.0
972365149,176,0,-25.3,8738,5.1,270,-1.3,8386,8668,-9.3,273,634,-31.7,0,2,3.5,45,1296,0,13.1,0,0,0,0,0,0.0
972365224,8350,4,-25.3,8527,6.7,70,-1.3,8245,8527,-4.5,187,5849,-31.7,2,2,3.5,44,1344,0,13.1,0,0,0,0,0,0.0
972365239,8386,4,-25.3,8491,6.7,38,-1.3,8209,8456,-2.9,155,8033,-31.7,2,2,3.5,45,1384,0,13.1,0,0,0,0,0,0.0
972365270,8350,8,-23.7,8386,5.1,6,-1.3,8174,8386,-2.9,83,8245,-31.7,4,2,3.5,45,1240,0,11.5,0,0,0,0,0,0.0
972365285,8350,12,-23.7,8350,3.5,6,-1.3,8139,8315,-2.9,44,8280,-31.7,6,2,3.5,44,1320,0,11.5,0,0,0,0,0,0.0
972365315,8350,19,-23.7,8350,1.9,8,-2.9,8139,7364,-4.5,0,8315,-31.7,34,2,3.5,45,1288,0,11.5,0,0,0,0,0,0.0
972365330,8386,29,-22.1,8350,0.3,8,-1.3,8139,528,-4.5,0,8350,-30.1,59,2,1.9,45,1320,0,11.5,0,0,0,0,0,0.0
972365345,8456,51,-22.1,8386,-1.3,8,-1.3,8174,105,-6.1,0,8386,-30.1,89,2,1.9,45,1248,0,11.5,0,0,0,0,0,0.0
972365360,8491,78,-22.1,8421,-1.3,8,-1.3,8209,70,-6.1,0,8456,-28.5,125,2,1.9,46,1280,0,11.5,0,0,0,0,0,0.0
972365390,8597,130,-20.5,8527,-4.5,10,-1.3,8280,70,-9.3,0,8562,-26.9,209,2,1.9,46,1264,0,11.5,0,0,0,0,0,0.0
972424819,70,0,-12.5,70,-15.7,0,3.5,8069,70,-20.5,0,70,-17.3,0,2,11.5,45,1320,0,19.5,0,0,0,0,0,0.0
972424834,70,0,-14.1,70,-15.7,0,3.5,8069,70,-20.5,0,70,-17.3,0,2,11.5,46,1304,0,19.5,0,0,0,0,0,0.0
972424985,70,0,-17.3,70,-14.1,0,1.9,8069,70,-22.1,0,70,-22.1,0,2,9.9,44,1272,0,17.9,0,0,0,0,0,0.0
972425000,70,0,-17.3,70,-14.1,0,1.9,8069,70,-22.1,0,70,-22.1,0,2,9.9,44,1280,0,17.9,0,0,0,0,0,0.0
972425015,70,0,-17.3,70,-14.1,0,1.9,8069,70,-22.1,0,70,-22.1,0,2,9.9,45,1232,0,17.9,0,0,0,0,0,0.0
972425030,70,0,-18.9,70,-14.1,0,1.9,8069,70,-22.1,0,70,-22.1,0,2,9.9,45,1264,0,17.9,0,0,0,0,0,0.0
972430535,70,0,-18.9,70,-12.5,0,0.3,8069,70,-22.1,0,70,-23.7,0,2,8.3,44,1248,0,16.3,0,0,0,0,0,0.0
972430565,70,0,-18.9,70,-14.1,0,0.3,8069,70,-23.7,0,70,-25.3,0,2,8.3,45,1240,0,16.3,0,0,0,0,0,0.0
972430580,70,0,-18.9,70,-14.1,0,0.3,8069,70,-23.7,0,70,-25.3,0,2,8.3,44,1320,0,16.3,0,0,0,0,0,0.0
972430595,70,0,-18.9,70,-14.1,0,0.3,8069,35,-23.7,0,70,-25.3,0,2,8.3,45,1256,0,16.3,0,0,0,0,0,0.0
972430611,70,0,-18.9,35,-15.7,0,0.3,8069,35,-23.7,0,35,-25.3,0,2,8.3,44,1224,0,16.3,0,0,0,0,0,0.0
972430626,35,0,-18.9,35,-15.7,0,0.3,8069,35,-23.7,0,35,-25.3,0,2,8.3,45,1272,0,16.3,0,0,0,0,0,0.0
972430641,70,0,-18.9,35,-15.7,0,0.3,8069,35,-25.3,0,35,-25.3,0,2,8.3,44,1280,0,16.3,0,0,0,0,0,0.0
972430656,35,0,-18.9,35,-15.7,0,0.3,8069,35,-25.3,0,35,-25.3,0,2,8.3,45,1176,0,16.3,0,0,0,0,0,0.0
972430671,35,0,-18.9,35,-15.7,0,0.3,8069,35,-25.3,0,35,-25.3,0,2,8.3,44,1304,0,16.3,0,0,0,0,0,0.0
972430686,35,0,-18.9,35,-15.7,0,0.3,8069,35,-25.3,0,35,-25.3,0,2,8.3,45,1256,0,16.3,0,0,0,0,0,0.0
972430701,35,0,-18.9,35,-17.3,0,0.3,8069,35,-25.3,0,35,-25.3,0,2,6.7,44,0,0,16.3,0,0,0,0,0,0.0
972430716,35,0,-18.9,35,-17.3,0,0.3,8069,35,-26.9,0,35,-25.3,0,2,6.7,45,1240,0,14.7,0,0,0,0,0,0.0
972430731,35,0,-18.9,35,-17.3,0,-1.3,8069,35,-26.9,0,35,-26.9,0,2,6.7,44,1288,0,14.7,0,0,0,0,0,0.0
972430746,35,0,-18.9,35,-17.3,0,-1.3,8069,35,-26.9,0,35,-26.9,0,2,6.7,45,1240,0,14.7,0,0,0,0,0,0.0
972430761,35,0,-18.9,35,-17.3,0,-1.3,8069,35,-26.9,0,35,-26.9,0,2,6.7,44,1288,0,14.7,0,0,0,0,0,0.0
972430776,35,0,-18.9,35,-17.3,0,-1.3,8069,35,-26.9,0,35,-26.9,0,2,6.7,44,1248,0,14.7,0,0,0,0,0,0.0
972430791,35,0,-18.9,35,-17.3,0,-1.3,8069,35,-26.9,0,35,-26.9,0,2,6.7,44,1296,0,14.7,0,0,0,0,0,0.0
